"Tabela 3218 - Domicílios particulares permanentes, por forma de abastecimento de água, segundo a existência de banheiro ou sanitário e esgotamento sanitário, o destino do lixo e a existência de energia elétrica"
"Variável - Domicílios particulares permanentes - percentual do total geral"
"Cód.";"Município";"Destino do lixo";"Existência de energia elétrica";"Ano x Forma de abastecimento de água x Existência de banheiro ou sanitário e esgotamento sanitário"
"Cód.";"Município";"Destino do lixo";"Existência de energia elétrica";"2010"
"Cód.";"Município";"Destino do lixo";"Existência de energia elétrica";"Rede geral"
"Cód.";"Município";"Destino do lixo";"Existência de energia elétrica";"Total"
"3160603";"Santo Hipólito (MG)";"Total";"Total";"74,61"
"3160702";"Santos Dumont (MG)";"Total";"Total";"87,81"
"3160801";"São Bento Abade (MG)";"Total";"Total";"92,47"
"3160900";"São Brás do Suaçuí (MG)";"Total";"Total";"90,30"
"3160959";"São Domingos das Dores (MG)";"Total";"Total";"30,56"
"3161007";"São Domingos do Prata (MG)";"Total";"Total";"63,70"
"3161056";"São Félix de Minas (MG)";"Total";"Total";"54,61"
"3161106";"São Francisco (MG)";"Total";"Total";"71,54"
"3161205";"São Francisco de Paula (MG)";"Total";"Total";"80,41"
"3161304";"São Francisco de Sales (MG)";"Total";"Total";"74,13"
"3161403";"São Francisco do Glória (MG)";"Total";"Total";"63,51"
"3161502";"São Geraldo (MG)";"Total";"Total";"73,14"
"3161601";"São Geraldo da Piedade (MG)";"Total";"Total";"66,10"
"3161650";"São Geraldo do Baixio (MG)";"Total";"Total";"71,18"
"3161700";"São Gonçalo do Abaeté (MG)";"Total";"Total";"79,03"
"3161809";"São Gonçalo do Pará (MG)";"Total";"Total";"86,34"
"3161908";"São Gonçalo do Rio Abaixo (MG)";"Total";"Total";"80,31"
"3162005";"São Gonçalo do Sapucaí (MG)";"Total";"Total";"80,66"
"3162104";"São Gotardo (MG)";"Total";"Total";"89,49"
"3162203";"São João Batista do Glória (MG)";"Total";"Total";"82,24"
"3162252";"São João da Lagoa (MG)";"Total";"Total";"62,00"
"3162302";"São João da Mata (MG)";"Total";"Total";"64,01"
"3162401";"São João da Ponte (MG)";"Total";"Total";"87,28"
"3162450";"São João das Missões (MG)";"Total";"Total";"56,59"
"3162500";"São João del Rei (MG)";"Total";"Total";"91,93"
"3162559";"São João do Manhuaçu (MG)";"Total";"Total";"46,85"
"3162575";"São João do Manteninha (MG)";"Total";"Total";"78,76"
"3162609";"São João do Oriente (MG)";"Total";"Total";"80,11"
"3162658";"São João do Pacuí (MG)";"Total";"Total";"72,68"
"3162708";"São João do Paraíso (MG)";"Total";"Total";"73,70"
"3162807";"São João Evangelista (MG)";"Total";"Total";"67,99"
"3162906";"São João Nepomuceno (MG)";"Total";"Total";"91,66"
"3162922";"São Joaquim de Bicas (MG)";"Total";"Total";"88,03"
"3162948";"São José da Barra (MG)";"Total";"Total";"67,61"
"3162955";"São José da Lapa (MG)";"Total";"Total";"95,66"
"3163003";"São José da Safira (MG)";"Total";"Total";"72,23"
"3163102";"São José da Varginha (MG)";"Total";"Total";"65,59"
"3163201";"São José do Alegre (MG)";"Total";"Total";"74,45"
"3163300";"São José do Divino (MG)";"Total";"Total";"70,83"
"3163409";"São José do Goiabal (MG)";"Total";"Total";"73,83"
"3163508";"São José do Jacuri (MG)";"Total";"Total";"32,65"
"3163607";"São José do Mantimento (MG)";"Total";"Total";"62,18"
"3163706";"São Lourenço (MG)";"Total";"Total";"98,49"
"3163805";"São Miguel do Anta (MG)";"Total";"Total";"56,32"
"3163904";"São Pedro da União (MG)";"Total";"Total";"65,16"
"3164001";"São Pedro dos Ferros (MG)";"Total";"Total";"81,00"
"3164100";"São Pedro do Suaçuí (MG)";"Total";"Total";"50,39"
"3164209";"São Romão (MG)";"Total";"Total";"66,43"
"3164308";"São Roque de Minas (MG)";"Total";"Total";"64,48"
"3164407";"São Sebastião da Bela Vista (MG)";"Total";"Total";"61,72"
"3164431";"São Sebastião da Vargem Alegre (MG)";"Total";"Total";"56,01"
"3164472";"São Sebastião do Anta (MG)";"Total";"Total";"47,25"
"3164506";"São Sebastião do Maranhão (MG)";"Total";"Total";"38,08"
"3164605";"São Sebastião do Oeste (MG)";"Total";"Total";"60,09"
"3164704";"São Sebastião do Paraíso (MG)";"Total";"Total";"92,61"
"3164803";"São Sebastião do Rio Preto (MG)";"Total";"Total";"53,40"
"3164902";"São Sebastião do Rio Verde (MG)";"Total";"Total";"62,61"
"3165008";"São Tiago (MG)";"Total";"Total";"80,10"
"3165107";"São Tomás de Aquino (MG)";"Total";"Total";"78,90"
"3165206";"São Tomé das Letras (MG)";"Total";"Total";"64,74"
"3165305";"São Vicente de Minas (MG)";"Total";"Total";"89,48"
"3165404";"Sapucaí-Mirim (MG)";"Total";"Total";"60,55"
"3165503";"Sardoá (MG)";"Total";"Total";"58,15"
"3165537";"Sarzedo (MG)";"Total";"Total";"95,75"
"3165552";"Setubinha (MG)";"Total";"Total";"26,35"
"3165560";"Sem-Peixe (MG)";"Total";"Total";"53,66"
"3165578";"Senador Amaral (MG)";"Total";"Total";"62,80"
"3165602";"Senador Cortes (MG)";"Total";"Total";"76,86"
"3165701";"Senador Firmino (MG)";"Total";"Total";"70,10"
"3165800";"Senador José Bento (MG)";"Total";"Total";"37,68"
"3165909";"Senador Modestino Gonçalves (MG)";"Total";"Total";"44,61"
"3166006";"Senhora de Oliveira (MG)";"Total";"Total";"72,08"
"3166105";"Senhora do Porto (MG)";"Total";"Total";"44,05"
"3166204";"Senhora dos Remédios (MG)";"Total";"Total";"68,74"
"3166303";"Sericita (MG)";"Total";"Total";"51,19"
"3166402";"Seritinga (MG)";"Total";"Total";"83,68"
"3166501";"Serra Azul de Minas (MG)";"Total";"Total";"48,03"
"3166600";"Serra da Saudade (MG)";"Total";"Total";"67,47"
"3166709";"Serra dos Aimorés (MG)";"Total";"Total";"86,88"
"3166808";"Serra do Salitre (MG)";"Total";"Total";"72,65"
"3166907";"Serrania (MG)";"Total";"Total";"87,21"
"3166956";"Serranópolis de Minas (MG)";"Total";"Total";"50,23"
"3167004";"Serranos (MG)";"Total";"Total";"79,53"
"3167103";"Serro (MG)";"Total";"Total";"64,65"
"3167202";"Sete Lagoas (MG)";"Total";"Total";"97,56"
"3167301";"Silveirânia (MG)";"Total";"Total";"70,11"
"3167400";"Silvianópolis (MG)";"Total";"Total";"60,67"
"3167509";"Simão Pereira (MG)";"Total";"Total";"83,05"
"3167608";"Simonésia (MG)";"Total";"Total";"44,46"
"3167707";"Sobrália (MG)";"Total";"Total";"67,78"
"3167806";"Soledade de Minas (MG)";"Total";"Total";"66,29"
"3167905";"Tabuleiro (MG)";"Total";"Total";"67,60"
"3168002";"Taiobeiras (MG)";"Total";"Total";"79,89"
"3168051";"Taparuba (MG)";"Total";"Total";"62,95"
"3168101";"Tapira (MG)";"Total";"Total";"59,55"
"3168200";"Tapiraí (MG)";"Total";"Total";"59,64"
"3168309";"Taquaraçu de Minas (MG)";"Total";"Total";"53,61"
"3168408";"Tarumirim (MG)";"Total";"Total";"54,15"
"3168507";"Teixeiras (MG)";"Total";"Total";"63,78"
"3168606";"Teófilo Otoni (MG)";"Total";"Total";"83,73"
"3168705";"Timóteo (MG)";"Total";"Total";"93,41"
"3168804";"Tiradentes (MG)";"Total";"Total";"83,24"
"3168903";"Tiros (MG)";"Total";"Total";"68,34"
"3169000";"Tocantins (MG)";"Total";"Total";"78,83"
"3169059";"Tocos do Moji (MG)";"Total";"Total";"44,18"
"3169109";"Toledo (MG)";"Total";"Total";"49,84"
"3169208";"Tombos (MG)";"Total";"Total";"78,71"
"3169307";"Três Corações (MG)";"Total";"Total";"90,71"
"3169356";"Três Marias (MG)";"Total";"Total";"92,88"
"3169406";"Três Pontas (MG)";"Total";"Total";"87,29"
"3169505";"Tumiritinga (MG)";"Total";"Total";"79,46"
"3169604";"Tupaciguara (MG)";"Total";"Total";"90,21"
"3169703";"Turmalina (MG)";"Total";"Total";"75,48"
"3169802";"Turvolândia (MG)";"Total";"Total";"60,47"
"3169901";"Ubá (MG)";"Total";"Total";"90,98"
"3170008";"Ubaí (MG)";"Total";"Total";"85,22"
"3170057";"Ubaporanga (MG)";"Total";"Total";"48,54"
"3170107";"Uberaba (MG)";"Total";"Total";"95,98"
"3170206";"Uberlândia (MG)";"Total";"Total";"97,99"
"3170305";"Umburatiba (MG)";"Total";"Total";"80,43"
"3170404";"Unaí (MG)";"Total";"Total";"81,27"
"3170438";"União de Minas (MG)";"Total";"Total";"58,81"
"3170479";"Uruana de Minas (MG)";"Total";"Total";"67,25"
"3170503";"Urucânia (MG)";"Total";"Total";"71,06"
"3170529";"Urucuia (MG)";"Total";"Total";"58,30"
"3170578";"Vargem Alegre (MG)";"Total";"Total";"82,04"
"3170602";"Vargem Bonita (MG)";"Total";"Total";"69,67"
"3170651";"Vargem Grande do Rio Pardo (MG)";"Total";"Total";"53,88"
"3170701";"Varginha (MG)";"Total";"Total";"96,46"
"3170750";"Varjão de Minas (MG)";"Total";"Total";"83,38"
"3170800";"Várzea da Palma (MG)";"Total";"Total";"90,74"
"3170909";"Varzelândia (MG)";"Total";"Total";"83,13"
"3171006";"Vazante (MG)";"Total";"Total";"84,69"
"3171030";"Verdelândia (MG)";"Total";"Total";"64,21"
"3171071";"Veredinha (MG)";"Total";"Total";"70,42"
"3171105";"Veríssimo (MG)";"Total";"Total";"60,13"
"3171154";"Vermelho Novo (MG)";"Total";"Total";"38,90"
"3171204";"Vespasiano (MG)";"Total";"Total";"98,88"
"3171303";"Viçosa (MG)";"Total";"Total";"90,66"
"3171402";"Vieiras (MG)";"Total";"Total";"53,01"
"3171501";"Mathias Lobato (MG)";"Total";"Total";"89,90"
"3171600";"Virgem da Lapa (MG)";"Total";"Total";"65,73"
"3171709";"Virgínia (MG)";"Total";"Total";"62,42"
"3171808";"Virginópolis (MG)";"Total";"Total";"60,51"
"3171907";"Virgolândia (MG)";"Total";"Total";"64,68"
"3172004";"Visconde do Rio Branco (MG)";"Total";"Total";"86,21"
"3172103";"Volta Grande (MG)";"Total";"Total";"80,65"
"3172202";"Wenceslau Braz (MG)";"Total";"Total";"28,10"
"3200102";"Afonso Cláudio (ES)";"Total";"Total";"51,98"
"3200136";"Águia Branca (ES)";"Total";"Total";"34,33"
"3200169";"Água Doce do Norte (ES)";"Total";"Total";"55,51"
"3200201";"Alegre (ES)";"Total";"Total";"75,28"
"3200300";"Alfredo Chaves (ES)";"Total";"Total";"48,73"
"3200359";"Alto Rio Novo (ES)";"Total";"Total";"59,97"
"3200409";"Anchieta (ES)";"Total";"Total";"80,41"
"3200508";"Apiacá (ES)";"Total";"Total";"72,61"
"3200607";"Aracruz (ES)";"Total";"Total";"88,39"
"3200706";"Atílio Vivácqua (ES)";"Total";"Total";"71,92"
"3200805";"Baixo Guandu (ES)";"Total";"Total";"80,53"
"3200904";"Barra de São Francisco (ES)";"Total";"Total";"66,50"
"3201001";"Boa Esperança (ES)";"Total";"Total";"73,00"
"3201100";"Bom Jesus do Norte (ES)";"Total";"Total";"91,75"
"3201159";"Brejetuba (ES)";"Total";"Total";"29,52"
"3201209";"Cachoeiro de Itapemirim (ES)";"Total";"Total";"93,81"
"3201308";"Cariacica (ES)";"Total";"Total";"97,23"
"3201407";"Castelo (ES)";"Total";"Total";"71,79"
"3201506";"Colatina (ES)";"Total";"Total";"88,73"
"3201605";"Conceição da Barra (ES)";"Total";"Total";"84,78"
"3201704";"Conceição do Castelo (ES)";"Total";"Total";"52,48"
"3201803";"Divino de São Lourenço (ES)";"Total";"Total";"45,10"
"3201902";"Domingos Martins (ES)";"Total";"Total";"34,57"
"3202009";"Dores do Rio Preto (ES)";"Total";"Total";"58,67"
"3202108";"Ecoporanga (ES)";"Total";"Total";"69,08"
"3202207";"Fundão (ES)";"Total";"Total";"81,27"
"3202256";"Governador Lindenberg (ES)";"Total";"Total";"42,70"
"3202306";"Guaçuí (ES)";"Total";"Total";"78,55"
"3202405";"Guarapari (ES)";"Total";"Total";"89,81"
"3202454";"Ibatiba (ES)";"Total";"Total";"54,58"
"3202504";"Ibiraçu (ES)";"Total";"Total";"86,91"
"3202553";"Ibitirama (ES)";"Total";"Total";"42,18"
"3202603";"Iconha (ES)";"Total";"Total";"62,89"
"3202652";"Irupi (ES)";"Total";"Total";"35,61"
"3202702";"Itaguaçu (ES)";"Total";"Total";"60,80"
"3202801";"Itapemirim (ES)";"Total";"Total";"72,52"
"3202900";"Itarana (ES)";"Total";"Total";"47,97"
"3203007";"Iúna (ES)";"Total";"Total";"57,57"
"3203056";"Jaguaré (ES)";"Total";"Total";"67,51"
"3203106";"Jerônimo Monteiro (ES)";"Total";"Total";"78,48"
"3203130";"João Neiva (ES)";"Total";"Total";"90,10"
"3203163";"Laranja da Terra (ES)";"Total";"Total";"38,28"
"3203205";"Linhares (ES)";"Total";"Total";"85,81"
"3203304";"Mantenópolis (ES)";"Total";"Total";"66,88"
"3203320";"Marataízes (ES)";"Total";"Total";"84,40"
"3203346";"Marechal Floriano (ES)";"Total";"Total";"51,81"
"3203353";"Marilândia (ES)";"Total";"Total";"59,32"
"3203403";"Mimoso do Sul (ES)";"Total";"Total";"60,42"
"3203502";"Montanha (ES)";"Total";"Total";"76,03"
"3203601";"Mucurici (ES)";"Total";"Total";"58,36"
"3203700";"Muniz Freire (ES)";"Total";"Total";"44,51"
"3203809";"Muqui (ES)";"Total";"Total";"66,42"
"3203908";"Nova Venécia (ES)";"Total";"Total";"69,39"
"3204005";"Pancas (ES)";"Total";"Total";"48,21"
"3204054";"Pedro Canário (ES)";"Total";"Total";"91,37"
"3204104";"Pinheiros (ES)";"Total";"Total";"80,11"
"3204203";"Piúma (ES)";"Total";"Total";"94,83"
"3204252";"Ponto Belo (ES)";"Total";"Total";"78,78"
"3204302";"Presidente Kennedy (ES)";"Total";"Total";"58,47"
"3204351";"Rio Bananal (ES)";"Total";"Total";"38,53"
"3204401";"Rio Novo do Sul (ES)";"Total";"Total";"58,20"
"3204500";"Santa Leopoldina (ES)";"Total";"Total";"26,78"
"3204559";"Santa Maria de Jetibá (ES)";"Total";"Total";"28,30"
"3204609";"Santa Teresa (ES)";"Total";"Total";"53,14"
"3204658";"São Domingos do Norte (ES)";"Total";"Total";"46,46"
"3204708";"São Gabriel da Palha (ES)";"Total";"Total";"69,93"
"3204807";"São José do Calçado (ES)";"Total";"Total";"80,41"
"3204906";"São Mateus (ES)";"Total";"Total";"79,75"
"3204955";"São Roque do Canaã (ES)";"Total";"Total";"50,34"
"3205002";"Serra (ES)";"Total";"Total";"96,54"
"3205010";"Sooretama (ES)";"Total";"Total";"72,56"
"3205036";"Vargem Alta (ES)";"Total";"Total";"35,87"
"3205069";"Venda Nova do Imigrante (ES)";"Total";"Total";"57,54"
"3205101";"Viana (ES)";"Total";"Total";"89,72"
"3205150";"Vila Pavão (ES)";"Total";"Total";"42,21"
"3205176";"Vila Valério (ES)";"Total";"Total";"33,50"
"3205200";"Vila Velha (ES)";"Total";"Total";"98,64"
"3205309";"Vitória (ES)";"Total";"Total";"99,26"
"3300100";"Angra dos Reis (RJ)";"Total";"Total";"88,89"
"3300159";"Aperibé (RJ)";"Total";"Total";"86,62"
"3300209";"Araruama (RJ)";"Total";"Total";"89,14"
"3300225";"Areal (RJ)";"Total";"Total";"66,40"
"3300233";"Armação dos Búzios (RJ)";"Total";"Total";"80,28"
"3300258";"Arraial do Cabo (RJ)";"Total";"Total";"69,03"
"3300308";"Barra do Piraí (RJ)";"Total";"Total";"77,21"
"3300407";"Barra Mansa (RJ)";"Total";"Total";"90,58"
"3300456";"Belford Roxo (RJ)";"Total";"Total";"74,50"
"3300506";"Bom Jardim (RJ)";"Total";"Total";"58,11"
"3300605";"Bom Jesus do Itabapoana (RJ)";"Total";"Total";"86,71"
"3300704";"Cabo Frio (RJ)";"Total";"Total";"69,43"
"3300803";"Cachoeiras de Macacu (RJ)";"Total";"Total";"74,62"
"3300902";"Cambuci (RJ)";"Total";"Total";"70,84"
"3300936";"Carapebus (RJ)";"Total";"Total";"41,46"
"3300951";"Comendador Levy Gasparian (RJ)";"Total";"Total";"93,04"
"3301009";"Campos dos Goytacazes (RJ)";"Total";"Total";"73,95"
"3301108";"Cantagalo (RJ)";"Total";"Total";"76,91"
"3301157";"Cardoso Moreira (RJ)";"Total";"Total";"68,40"
"3301207";"Carmo (RJ)";"Total";"Total";"89,72"
"3301306";"Casimiro de Abreu (RJ)";"Total";"Total";"90,50"
"3301405";"Conceição de Macabu (RJ)";"Total";"Total";"34,47"
"3301504";"Cordeiro (RJ)";"Total";"Total";"92,47"
"3301603";"Duas Barras (RJ)";"Total";"Total";"54,07"
"3301702";"Duque de Caxias (RJ)";"Total";"Total";"62,57"
"3301801";"Engenheiro Paulo de Frontin (RJ)";"Total";"Total";"42,22"
"3301850";"Guapimirim (RJ)";"Total";"Total";"55,70"
"3301876";"Iguaba Grande (RJ)";"Total";"Total";"82,26"
"3301900";"Itaboraí (RJ)";"Total";"Total";"27,01"
"3302007";"Itaguaí (RJ)";"Total";"Total";"81,17"
"3302056";"Italva (RJ)";"Total";"Total";"83,33"
"3302106";"Itaocara (RJ)";"Total";"Total";"79,09"
"3302205";"Itaperuna (RJ)";"Total";"Total";"89,37"
"3302254";"Itatiaia (RJ)";"Total";"Total";"91,34"
"3302270";"Japeri (RJ)";"Total";"Total";"83,21"
"3302304";"Laje do Muriaé (RJ)";"Total";"Total";"75,45"
"3302403";"Macaé (RJ)";"Total";"Total";"78,88"
"3302452";"Macuco (RJ)";"Total";"Total";"92,80"
"3302502";"Magé (RJ)";"Total";"Total";"40,12"
"3302601";"Mangaratiba (RJ)";"Total";"Total";"57,23"
"3302700";"Maricá (RJ)";"Total";"Total";"18,95"
"3302809";"Mendes (RJ)";"Total";"Total";"63,27"
"3302858";"Mesquita (RJ)";"Total";"Total";"91,23"
"3302908";"Miguel Pereira (RJ)";"Total";"Total";"56,04"
"3303005";"Miracema (RJ)";"Total";"Total";"88,83"
"3303104";"Natividade (RJ)";"Total";"Total";"83,14"
"3303203";"Nilópolis (RJ)";"Total";"Total";"91,17"
"3303302";"Niterói (RJ)";"Total";"Total";"97,36"
"3303401";"Nova Friburgo (RJ)";"Total";"Total";"75,55"
"3303500";"Nova Iguaçu (RJ)";"Total";"Total";"76,27"
"3303609";"Paracambi (RJ)";"Total";"Total";"68,02"
"3303708";"Paraíba do Sul (RJ)";"Total";"Total";"86,08"
"3303807";"Paraty (RJ)";"Total";"Total";"70,24"
"3303856";"Paty do Alferes (RJ)";"Total";"Total";"57,69"
"3303906";"Petrópolis (RJ)";"Total";"Total";"58,73"
"3303955";"Pinheiral (RJ)";"Total";"Total";"88,19"
"3304003";"Piraí (RJ)";"Total";"Total";"82,32"
"3304102";"Porciúncula (RJ)";"Total";"Total";"75,56"
"3304110";"Porto Real (RJ)";"Total";"Total";"95,42"
"3304128";"Quatis (RJ)";"Total";"Total";"82,17"
"3304144";"Queimados (RJ)";"Total";"Total";"82,52"
"3304151";"Quissamã (RJ)";"Total";"Total";"71,92"
"3304201";"Resende (RJ)";"Total";"Total";"96,33"
"3304300";"Rio Bonito (RJ)";"Total";"Total";"55,74"
"3304409";"Rio Claro (RJ)";"Total";"Total";"65,06"
"3304508";"Rio das Flores (RJ)";"Total";"Total";"81,04"
"3304524";"Rio das Ostras (RJ)";"Total";"Total";"60,76"
"3304557";"Rio de Janeiro (RJ)";"Total";"Total";"98,47"
"3304607";"Santa Maria Madalena (RJ)";"Total";"Total";"48,93"
"3304706";"Santo Antônio de Pádua (RJ)";"Total";"Total";"81,08"
"3304755";"São Francisco de Itabapoana (RJ)";"Total";"Total";"25,32"
"3304805";"São Fidélis (RJ)";"Total";"Total";"78,62"
"3304904";"São Gonçalo (RJ)";"Total";"Total";"79,68"
"3305000";"São João da Barra (RJ)";"Total";"Total";"70,97"
"3305109";"São João de Meriti (RJ)";"Total";"Total";"93,03"
"3305133";"São José de Ubá (RJ)";"Total";"Total";"47,44"
"3305158";"São José do Vale do Rio Preto (RJ)";"Total";"Total";"48,27"
"3305208";"São Pedro da Aldeia (RJ)";"Total";"Total";"87,56"
"3305307";"São Sebastião do Alto (RJ)";"Total";"Total";"51,11"
"3305406";"Sapucaia (RJ)";"Total";"Total";"70,71"
"3305505";"Saquarema (RJ)";"Total";"Total";"40,80"
"3305554";"Seropédica (RJ)";"Total";"Total";"93,75"
"3305604";"Silva Jardim (RJ)";"Total";"Total";"43,18"
"3305703";"Sumidouro (RJ)";"Total";"Total";"29,00"
"3305752";"Tanguá (RJ)";"Total";"Total";"30,59"
"3305802";"Teresópolis (RJ)";"Total";"Total";"70,26"
"3305901";"Trajano de Moraes (RJ)";"Total";"Total";"37,16"
"3306008";"Três Rios (RJ)";"Total";"Total";"94,39"
"3306107";"Valença (RJ)";"Total";"Total";"80,61"
"3306156";"Varre-Sai (RJ)";"Total";"Total";"46,04"
"3306206";"Vassouras (RJ)";"Total";"Total";"78,79"
"3306305";"Volta Redonda (RJ)";"Total";"Total";"98,87"
"3500105";"Adamantina (SP)";"Total";"Total";"95,21"
"3500204";"Adolfo (SP)";"Total";"Total";"87,17"
"3500303";"Aguaí (SP)";"Total";"Total";"90,03"
"3500402";"Águas da Prata (SP)";"Total";"Total";"86,39"
"3500501";"Águas de Lindóia (SP)";"Total";"Total";"92,65"
"3500550";"Águas de Santa Bárbara (SP)";"Total";"Total";"76,16"
"3500600";"Águas de São Pedro (SP)";"Total";"Total";"99,90"
"3500709";"Agudos (SP)";"Total";"Total";"95,29"
"3500758";"Alambari (SP)";"Total";"Total";"72,00"
"3500808";"Alfredo Marcondes (SP)";"Total";"Total";"84,87"
"3500907";"Altair (SP)";"Total";"Total";"78,87"
"3501004";"Altinópolis (SP)";"Total";"Total";"88,29"
"3501103";"Alto Alegre (SP)";"Total";"Total";"80,07"
"3501152";"Alumínio (SP)";"Total";"Total";"83,75"
"3501202";"Álvares Florence (SP)";"Total";"Total";"68,42"
"3501301";"Álvares Machado (SP)";"Total";"Total";"88,07"
"3501400";"Álvaro de Carvalho (SP)";"Total";"Total";"90,22"
"3501509";"Alvinlândia (SP)";"Total";"Total";"90,77"
"3501608";"Americana (SP)";"Total";"Total";"97,93"
"3501707";"Américo Brasiliense (SP)";"Total";"Total";"98,94"
"3501806";"Américo de Campos (SP)";"Total";"Total";"85,73"
"3501905";"Amparo (SP)";"Total";"Total";"86,03"
"3502002";"Analândia (SP)";"Total";"Total";"79,91"
"3502101";"Andradina (SP)";"Total";"Total";"93,81"
"3502200";"Angatuba (SP)";"Total";"Total";"80,51"
"3502309";"Anhembi (SP)";"Total";"Total";"74,77"
"3502408";"Anhumas (SP)";"Total";"Total";"82,58"
"3502507";"Aparecida (SP)";"Total";"Total";"98,17"
"3502606";"Aparecida d'Oeste (SP)";"Total";"Total";"84,03"
"3502705";"Apiaí (SP)";"Total";"Total";"80,78"
"3502754";"Araçariguama (SP)";"Total";"Total";"68,15"
"3502804";"Araçatuba (SP)";"Total";"Total";"97,32"
"3502903";"Araçoiaba da Serra (SP)";"Total";"Total";"64,17"
"3503000";"Aramina (SP)";"Total";"Total";"93,39"
"3503109";"Arandu (SP)";"Total";"Total";"72,09"
"3503158";"Arapeí (SP)";"Total";"Total";"73,87"
"3503208";"Araraquara (SP)";"Total";"Total";"98,05"
"3503307";"Araras (SP)";"Total";"Total";"97,18"
"3503356";"Arco-Íris (SP)";"Total";"Total";"59,41"
"3503406";"Arealva (SP)";"Total";"Total";"76,74"
"3503505";"Areias (SP)";"Total";"Total";"74,03"
"3503604";"Areiópolis (SP)";"Total";"Total";"96,80"
"3503703";"Ariranha (SP)";"Total";"Total";"91,04"
"3503802";"Artur Nogueira (SP)";"Total";"Total";"88,89"
"3503901";"Arujá (SP)";"Total";"Total";"93,00"
"3503950";"Aspásia (SP)";"Total";"Total";"70,58"
"3504008";"Assis (SP)";"Total";"Total";"96,71"
"3504107";"Atibaia (SP)";"Total";"Total";"75,37"
"3504206";"Auriflama (SP)";"Total";"Total";"89,75"
"3504305";"Avaí (SP)";"Total";"Total";"67,67"
"3504404";"Avanhandava (SP)";"Total";"Total";"94,13"
"3504503";"Avaré (SP)";"Total";"Total";"94,05"
"3504602";"Bady Bassitt (SP)";"Total";"Total";"92,51"
"3504701";"Balbinos (SP)";"Total";"Total";"86,20"
"3504800";"Bálsamo (SP)";"Total";"Total";"91,14"
"3504909";"Bananal (SP)";"Total";"Total";"78,53"
"3505005";"Barão de Antonina (SP)";"Total";"Total";"74,54"
"3505104";"Barbosa (SP)";"Total";"Total";"86,59"
"3505203";"Bariri (SP)";"Total";"Total";"94,76"
"3505302";"Barra Bonita (SP)";"Total";"Total";"98,83"
"3505351";"Barra do Chapéu (SP)";"Total";"Total";"47,49"
"3505401";"Barra do Turvo (SP)";"Total";"Total";"43,55"
"3505500";"Barretos (SP)";"Total";"Total";"95,95"
"3505609";"Barrinha (SP)";"Total";"Total";"98,37"
"3505708";"Barueri (SP)";"Total";"Total";"99,26"
"3505807";"Bastos (SP)";"Total";"Total";"87,07"
"3505906";"Batatais (SP)";"Total";"Total";"95,99"
"3506003";"Bauru (SP)";"Total";"Total";"98,43"
"3506102";"Bebedouro (SP)";"Total";"Total";"95,95"
"3506201";"Bento de Abreu (SP)";"Total";"Total";"91,88"
"3506300";"Bernardino de Campos (SP)";"Total";"Total";"90,52"
"3506359";"Bertioga (SP)";"Total";"Total";"90,02"
"3506409";"Bilac (SP)";"Total";"Total";"92,06"
"3506508";"Birigui (SP)";"Total";"Total";"96,26"
"3506607";"Biritiba Mirim (SP)";"Total";"Total";"65,57"
"3506706";"Boa Esperança do Sul (SP)";"Total";"Total";"91,78"
"3506805";"Bocaina (SP)";"Total";"Total";"93,30"
"3506904";"Bofete (SP)";"Total";"Total";"64,57"
