"Tabela 3218 - Domicílios particulares permanentes, por forma de abastecimento de água, segundo a existência de banheiro ou sanitário e esgotamento sanitário, o destino do lixo e a existência de energia elétrica"
"Variável - Domicílios particulares permanentes - percentual do total geral"
"Cód.";"Município";"Destino do lixo";"Existência de energia elétrica";"Ano x Forma de abastecimento de água x Existência de banheiro ou sanitário e esgotamento sanitário"
"Cód.";"Município";"Destino do lixo";"Existência de energia elétrica";"2010"
"Cód.";"Município";"Destino do lixo";"Existência de energia elétrica";"Total"
"Cód.";"Município";"Destino do lixo";"Existência de energia elétrica";"Tinham banheiro - de uso exclusivo do domicílio - rede geral de esgoto ou pluvial ou fossa séptica"
"4322103";"Tucunduva (RS)";"Total";"Total";"7,15"
"4322152";"Tunas (RS)";"Total";"Total";"9,42"
"4322186";"Tupanci do Sul (RS)";"Total";"Total";"55,33"
"4322202";"Tupanciretã (RS)";"Total";"Total";"43,93"
"4322251";"Tupandi (RS)";"Total";"Total";"91,72"
"4322301";"Tuparendi (RS)";"Total";"Total";"14,37"
"4322327";"Turuçu (RS)";"Total";"Total";"47,39"
"4322343";"Ubiretama (RS)";"Total";"Total";"13,22"
"4322350";"União da Serra (RS)";"Total";"Total";"76,42"
"4322376";"Unistalda (RS)";"Total";"Total";"1,68"
"4322400";"Uruguaiana (RS)";"Total";"Total";"81,15"
"4322509";"Vacaria (RS)";"Total";"Total";"87,82"
"4322525";"Vale Verde (RS)";"Total";"Total";"50,00"
"4322533";"Vale do Sol (RS)";"Total";"Total";"47,27"
"4322541";"Vale Real (RS)";"Total";"Total";"25,87"
"4322558";"Vanini (RS)";"Total";"Total";"74,80"
"4322608";"Venâncio Aires (RS)";"Total";"Total";"85,29"
"4322707";"Vera Cruz (RS)";"Total";"Total";"73,58"
"4322806";"Veranópolis (RS)";"Total";"Total";"92,94"
"4322855";"Vespasiano Corrêa (RS)";"Total";"Total";"33,92"
"4322905";"Viadutos (RS)";"Total";"Total";"48,75"
"4323002";"Viamão (RS)";"Total";"Total";"75,74"
"4323101";"Vicente Dutra (RS)";"Total";"Total";"46,27"
"4323200";"Victor Graeff (RS)";"Total";"Total";"25,07"
"4323309";"Vila Flores (RS)";"Total";"Total";"62,49"
"4323358";"Vila Lângaro (RS)";"Total";"Total";"49,04"
"4323408";"Vila Maria (RS)";"Total";"Total";"57,71"
"4323457";"Vila Nova do Sul (RS)";"Total";"Total";"46,97"
"4323507";"Vista Alegre (RS)";"Total";"Total";"20,05"
"4323606";"Vista Alegre do Prata (RS)";"Total";"Total";"35,81"
"4323705";"Vista Gaúcha (RS)";"Total";"Total";"26,93"
"4323754";"Vitória das Missões (RS)";"Total";"Total";"25,57"
"4323770";"Westfália (RS)";"Total";"Total";"96,66"
"4323804";"Xangri-lá (RS)";"Total";"Total";"14,24"
"5000203";"Água Clara (MS)";"Total";"Total";"3,41"
"5000252";"Alcinópolis (MS)";"Total";"Total";"0,38"
"5000609";"Amambai (MS)";"Total";"Total";"25,10"
"5000708";"Anastácio (MS)";"Total";"Total";"44,80"
"5000807";"Anaurilândia (MS)";"Total";"Total";"1,68"
"5000856";"Angélica (MS)";"Total";"Total";"2,48"
"5000906";"Antônio João (MS)";"Total";"Total";"2,43"
"5001003";"Aparecida do Taboado (MS)";"Total";"Total";"15,96"
"5001102";"Aquidauana (MS)";"Total";"Total";"28,95"
"5001243";"Aral Moreira (MS)";"Total";"Total";"2,99"
"5001508";"Bandeirantes (MS)";"Total";"Total";"4,44"
"5001904";"Bataguassu (MS)";"Total";"Total";"49,38"
"5002001";"Batayporã (MS)";"Total";"Total";"1,41"
"5002100";"Bela Vista (MS)";"Total";"Total";"23,62"
"5002159";"Bodoquena (MS)";"Total";"Total";"66,24"
"5002209";"Bonito (MS)";"Total";"Total";"80,43"
"5002308";"Brasilândia (MS)";"Total";"Total";"53,31"
"5002407";"Caarapó (MS)";"Total";"Total";"21,68"
"5002605";"Camapuã (MS)";"Total";"Total";"48,58"
"5002704";"Campo Grande (MS)";"Total";"Total";"59,99"
"5002803";"Caracol (MS)";"Total";"Total";"2,10"
"5002902";"Cassilândia (MS)";"Total";"Total";"25,59"
"5002951";"Chapadão do Sul (MS)";"Total";"Total";"46,53"
"5003108";"Corguinho (MS)";"Total";"Total";"62,68"
"5003157";"Coronel Sapucaia (MS)";"Total";"Total";"34,61"
"5003207";"Corumbá (MS)";"Total";"Total";"19,35"
"5003256";"Costa Rica (MS)";"Total";"Total";"45,26"
"5003306";"Coxim (MS)";"Total";"Total";"13,12"
"5003454";"Deodápolis (MS)";"Total";"Total";"0,86"
"5003488";"Dois Irmãos do Buriti (MS)";"Total";"Total";"1,66"
"5003504";"Douradina (MS)";"Total";"Total";"1,77"
"5003702";"Dourados (MS)";"Total";"Total";"51,59"
"5003751";"Eldorado (MS)";"Total";"Total";"10,24"
"5003801";"Fátima do Sul (MS)";"Total";"Total";"12,02"
"5003900";"Figueirão (MS)";"Total";"Total";"4,44"
"5004007";"Glória de Dourados (MS)";"Total";"Total";"1,61"
"5004106";"Guia Lopes da Laguna (MS)";"Total";"Total";"7,97"
"5004304";"Iguatemi (MS)";"Total";"Total";"13,48"
"5004403";"Inocência (MS)";"Total";"Total";"10,44"
"5004502";"Itaporã (MS)";"Total";"Total";"22,65"
"5004601";"Itaquiraí (MS)";"Total";"Total";"1,84"
"5004700";"Ivinhema (MS)";"Total";"Total";"9,30"
"5004809";"Japorã (MS)";"Total";"Total";"3,74"
"5004908";"Jaraguari (MS)";"Total";"Total";"2,81"
"5005004";"Jardim (MS)";"Total";"Total";"32,12"
"5005103";"Jateí (MS)";"Total";"Total";"24,77"
"5005152";"Juti (MS)";"Total";"Total";"11,73"
"5005202";"Ladário (MS)";"Total";"Total";"11,79"
"5005251";"Laguna Carapã (MS)";"Total";"Total";"8,29"
"5005400";"Maracaju (MS)";"Total";"Total";"35,27"
"5005608";"Miranda (MS)";"Total";"Total";"36,10"
"5005681";"Mundo Novo (MS)";"Total";"Total";"1,21"
"5005707";"Naviraí (MS)";"Total";"Total";"25,58"
"5005806";"Nioaque (MS)";"Total";"Total";"26,14"
"5006002";"Nova Alvorada do Sul (MS)";"Total";"Total";"4,62"
"5006200";"Nova Andradina (MS)";"Total";"Total";"12,62"
"5006259";"Novo Horizonte do Sul (MS)";"Total";"Total";"5,64"
"5006309";"Paranaíba (MS)";"Total";"Total";"42,22"
"5006358";"Paranhos (MS)";"Total";"Total";"1,63"
"5006408";"Pedro Gomes (MS)";"Total";"Total";"6,77"
"5006606";"Ponta Porã (MS)";"Total";"Total";"23,34"
"5006903";"Porto Murtinho (MS)";"Total";"Total";"83,04"
"5007109";"Ribas do Rio Pardo (MS)";"Total";"Total";"28,04"
"5007208";"Rio Brilhante (MS)";"Total";"Total";"21,87"
"5007307";"Rio Negro (MS)";"Total";"Total";"4,06"
"5007406";"Rio Verde de Mato Grosso (MS)";"Total";"Total";"4,29"
"5007505";"Rochedo (MS)";"Total";"Total";"22,47"
"5007554";"Santa Rita do Pardo (MS)";"Total";"Total";"7,67"
"5007695";"São Gabriel do Oeste (MS)";"Total";"Total";"46,31"
"5007703";"Sete Quedas (MS)";"Total";"Total";"1,67"
"5007802";"Selvíria (MS)";"Total";"Total";"8,60"
"5007901";"Sidrolândia (MS)";"Total";"Total";"18,70"
"5007935";"Sonora (MS)";"Total";"Total";"3,33"
"5007950";"Tacuru (MS)";"Total";"Total";"7,36"
"5007976";"Taquarussu (MS)";"Total";"Total";"1,19"
"5008008";"Terenos (MS)";"Total";"Total";"10,52"
"5008305";"Três Lagoas (MS)";"Total";"Total";"52,53"
"5008404";"Vicentina (MS)";"Total";"Total";"1,84"
"5100102";"Acorizal (MT)";"Total";"Total";"8,21"
"5100201";"Água Boa (MT)";"Total";"Total";"14,11"
"5100250";"Alta Floresta (MT)";"Total";"Total";"17,90"
"5100300";"Alto Araguaia (MT)";"Total";"Total";"7,48"
"5100359";"Alto Boa Vista (MT)";"Total";"Total";"25,97"
"5100409";"Alto Garças (MT)";"Total";"Total";"3,60"
"5100508";"Alto Paraguai (MT)";"Total";"Total";"19,90"
"5100607";"Alto Taquari (MT)";"Total";"Total";"1,80"
"5100805";"Apiacás (MT)";"Total";"Total";"5,36"
"5101001";"Araguaiana (MT)";"Total";"Total";"3,04"
"5101209";"Araguainha (MT)";"Total";"Total";"9,56"
"5101258";"Araputanga (MT)";"Total";"Total";"11,03"
"5101308";"Arenápolis (MT)";"Total";"Total";"17,60"
"5101407";"Aripuanã (MT)";"Total";"Total";"3,87"
"5101605";"Barão de Melgaço (MT)";"Total";"Total";"22,82"
"5101704";"Barra do Bugres (MT)";"Total";"Total";"26,57"
"5101803";"Barra do Garças (MT)";"Total";"Total";"54,83"
"5101852";"Bom Jesus do Araguaia (MT)";"Total";"Total";"2,21"
"5101902";"Brasnorte (MT)";"Total";"Total";"8,24"
"5102504";"Cáceres (MT)";"Total";"Total";"59,88"
"5102603";"Campinápolis (MT)";"Total";"Total";"12,47"
"5102637";"Campo Novo do Parecis (MT)";"Total";"Total";"22,42"
"5102678";"Campo Verde (MT)";"Total";"Total";"10,46"
"5102686";"Campos de Júlio (MT)";"Total";"Total";"3,13"
"5102694";"Canabrava do Norte (MT)";"Total";"Total";"0,92"
"5102702";"Canarana (MT)";"Total";"Total";"4,51"
"5102793";"Carlinda (MT)";"Total";"Total";"4,91"
"5102850";"Castanheira (MT)";"Total";"Total";"7,64"
"5103007";"Chapada dos Guimarães (MT)";"Total";"Total";"33,15"
"5103056";"Cláudia (MT)";"Total";"Total";"17,83"
"5103106";"Cocalinho (MT)";"Total";"Total";"1,82"
"5103205";"Colíder (MT)";"Total";"Total";"17,85"
"5103254";"Colniza (MT)";"Total";"Total";"3,08"
"5103304";"Comodoro (MT)";"Total";"Total";"19,81"
"5103353";"Confresa (MT)";"Total";"Total";"22,30"
"5103361";"Conquista D'Oeste (MT)";"Total";"Total";"6,70"
"5103379";"Cotriguaçu (MT)";"Total";"Total";"4,63"
"5103403";"Cuiabá (MT)";"Total";"Total";"79,00"
"5103437";"Curvelândia (MT)";"Total";"Total";"1,06"
"5103452";"Denise (MT)";"Total";"Total";"6,08"
"5103502";"Diamantino (MT)";"Total";"Total";"22,83"
"5103601";"Dom Aquino (MT)";"Total";"Total";"6,03"
"5103700";"Feliz Natal (MT)";"Total";"Total";"6,12"
"5103809";"Figueirópolis D'Oeste (MT)";"Total";"Total";"1,74"
"5103858";"Gaúcha do Norte (MT)";"Total";"Total";"10,22"
"5103908";"General Carneiro (MT)";"Total";"Total";"18,14"
"5103957";"Glória D'Oeste (MT)";"Total";"Total";"6,11"
"5104104";"Guarantã do Norte (MT)";"Total";"Total";"2,50"
"5104203";"Guiratinga (MT)";"Total";"Total";"64,29"
"5104500";"Indiavaí (MT)";"Total";"Total";"4,12"
"5104526";"Ipiranga do Norte (MT)";"Total";"Total";"2,05"
"5104542";"Itanhangá (MT)";"Total";"Total";"2,23"
"5104559";"Itaúba (MT)";"Total";"Total";"9,22"
"5104609";"Itiquira (MT)";"Total";"Total";"3,10"
"5104807";"Jaciara (MT)";"Total";"Total";"34,69"
"5104906";"Jangada (MT)";"Total";"Total";"7,79"
"5105002";"Jauru (MT)";"Total";"Total";"10,96"
"5105101";"Juara (MT)";"Total";"Total";"15,78"
"5105150";"Juína (MT)";"Total";"Total";"7,72"
"5105176";"Juruena (MT)";"Total";"Total";"30,53"
"5105200";"Juscimeira (MT)";"Total";"Total";"7,30"
"5105234";"Lambari D'Oeste (MT)";"Total";"Total";"5,92"
"5105259";"Lucas do Rio Verde (MT)";"Total";"Total";"46,41"
"5105309";"Luciara (MT)";"Total";"Total";"0,76"
"5105507";"Vila Bela da Santíssima Trindade (MT)";"Total";"Total";"13,02"
"5105580";"Marcelândia (MT)";"Total";"Total";"2,14"
"5105606";"Matupá (MT)";"Total";"Total";"9,20"
"5105622";"Mirassol d'Oeste (MT)";"Total";"Total";"30,52"
"5105903";"Nobres (MT)";"Total";"Total";"19,90"
"5106000";"Nortelândia (MT)";"Total";"Total";"14,32"
"5106109";"Nossa Senhora do Livramento (MT)";"Total";"Total";"29,23"
"5106158";"Nova Bandeirantes (MT)";"Total";"Total";"23,72"
"5106174";"Nova Nazaré (MT)";"Total";"Total";"8,42"
"5106182";"Nova Lacerda (MT)";"Total";"Total";"40,55"
"5106190";"Nova Santa Helena (MT)";"Total";"Total";"10,43"
"5106208";"Nova Brasilândia (MT)";"Total";"Total";"20,07"
"5106216";"Nova Canaã do Norte (MT)";"Total";"Total";"14,98"
"5106224";"Nova Mutum (MT)";"Total";"Total";"30,90"
"5106232";"Nova Olímpia (MT)";"Total";"Total";"6,33"
"5106240";"Nova Ubiratã (MT)";"Total";"Total";"5,13"
"5106257";"Nova Xavantina (MT)";"Total";"Total";"24,08"
"5106265";"Novo Mundo (MT)";"Total";"Total";"0,62"
"5106273";"Novo Horizonte do Norte (MT)";"Total";"Total";"7,46"
"5106281";"Novo São Joaquim (MT)";"Total";"Total";"25,16"
"5106299";"Paranaíta (MT)";"Total";"Total";"0,75"
"5106307";"Paranatinga (MT)";"Total";"Total";"18,19"
"5106315";"Novo Santo Antônio (MT)";"Total";"Total";"12,21"
"5106372";"Pedra Preta (MT)";"Total";"Total";"11,87"
"5106422";"Peixoto de Azevedo (MT)";"Total";"Total";"6,69"
"5106455";"Planalto da Serra (MT)";"Total";"Total";"6,37"
"5106505";"Poconé (MT)";"Total";"Total";"3,80"
"5106653";"Pontal do Araguaia (MT)";"Total";"Total";"16,79"
"5106703";"Ponte Branca (MT)";"Total";"Total";"1,08"
"5106752";"Pontes e Lacerda (MT)";"Total";"Total";"35,23"
"5106778";"Porto Alegre do Norte (MT)";"Total";"Total";"4,72"
"5106802";"Porto dos Gaúchos (MT)";"Total";"Total";"7,05"
"5106828";"Porto Esperidião (MT)";"Total";"Total";"4,60"
"5106851";"Porto Estrela (MT)";"Total";"Total";"34,05"
"5107008";"Poxoréu (MT)";"Total";"Total";"40,07"
"5107040";"Primavera do Leste (MT)";"Total";"Total";"46,33"
"5107065";"Querência (MT)";"Total";"Total";"6,10"
"5107107";"São José dos Quatro Marcos (MT)";"Total";"Total";"19,63"
"5107156";"Reserva do Cabaçal (MT)";"Total";"Total";"14,63"
"5107180";"Ribeirão Cascalheira (MT)";"Total";"Total";"36,36"
"5107198";"Ribeirãozinho (MT)";"Total";"Total";"32,30"
"5107206";"Rio Branco (MT)";"Total";"Total";"1,36"
"5107248";"Santa Carmem (MT)";"Total";"Total";"9,90"
"5107263";"Santo Afonso (MT)";"Total";"Total";"10,59"
"5107297";"São José do Povo (MT)";"Total";"Total";"6,85"
"5107305";"São José do Rio Claro (MT)";"Total";"Total";"3,51"
"5107354";"São José do Xingu (MT)";"Total";"Total";"3,37"
"5107404";"São Pedro da Cipa (MT)";"Total";"Total";"4,10"
"5107578";"Rondolândia (MT)";"Total";"Total";"3,30"
"5107602";"Rondonópolis (MT)";"Total";"Total";"47,48"
"5107701";"Rosário Oeste (MT)";"Total";"Total";"15,14"
"5107743";"Santa Cruz do Xingu (MT)";"Total";"Total";"30,74"
"5107750";"Salto do Céu (MT)";"Total";"Total";"4,76"
"5107768";"Santa Rita do Trivelato (MT)";"Total";"Total";"2,93"
"5107776";"Santa Terezinha (MT)";"Total";"Total";"45,07"
"5107792";"Santo Antônio do Leste (MT)";"Total";"Total";"3,13"
"5107800";"Santo Antônio de Leverger (MT)";"Total";"Total";"10,17"
"5107859";"São Félix do Araguaia (MT)";"Total";"Total";"17,34"
"5107875";"Sapezal (MT)";"Total";"Total";"37,51"
"5107883";"Serra Nova Dourada (MT)";"Total";"Total";"8,66"
"5107909";"Sinop (MT)";"Total";"Total";"11,11"
"5107925";"Sorriso (MT)";"Total";"Total";"12,13"
"5107941";"Tabaporã (MT)";"Total";"Total";"9,37"
"5107958";"Tangará da Serra (MT)";"Total";"Total";"39,31"
"5108006";"Tapurah (MT)";"Total";"Total";"20,06"
"5108055";"Terra Nova do Norte (MT)";"Total";"Total";"12,32"
"5108105";"Tesouro (MT)";"Total";"Total";"8,90"
"5108204";"Torixoréu (MT)";"Total";"Total";"22,07"
"5108303";"União do Sul (MT)";"Total";"Total";"1,14"
"5108352";"Vale de São Domingos (MT)";"Total";"Total";"0,31"
"5108402";"Várzea Grande (MT)";"Total";"Total";"47,10"
"5108501";"Vera (MT)";"Total";"Total";"2,83"
"5108600";"Vila Rica (MT)";"Total";"Total";"37,71"
"5108808";"Nova Guarita (MT)";"Total";"Total";"1,00"
"5108857";"Nova Marilândia (MT)";"Total";"Total";"0,76"
"5108907";"Nova Maringá (MT)";"Total";"Total";"20,41"
"5108956";"Nova Monte Verde (MT)";"Total";"Total";"4,17"
"5200050";"Abadia de Goiás (GO)";"Total";"Total";"35,23"
"5200100";"Abadiânia (GO)";"Total";"Total";"78,65"
"5200134";"Acreúna (GO)";"Total";"Total";"17,54"
"5200159";"Adelândia (GO)";"Total";"Total";"22,87"
"5200175";"Água Fria de Goiás (GO)";"Total";"Total";"1,19"
"5200209";"Água Limpa (GO)";"Total";"Total";"6,95"
"5200258";"Águas Lindas de Goiás (GO)";"Total";"Total";"18,64"
"5200308";"Alexânia (GO)";"Total";"Total";"18,11"
"5200506";"Aloândia (GO)";"Total";"Total";"22,38"
"5200555";"Alto Horizonte (GO)";"Total";"Total";"2,00"
"5200605";"Alto Paraíso de Goiás (GO)";"Total";"Total";"46,87"
"5200803";"Alvorada do Norte (GO)";"Total";"Total";"22,41"
"5200829";"Amaralina (GO)";"Total";"Total";"34,28"
"5200852";"Americano do Brasil (GO)";"Total";"Total";"1,56"
"5200902";"Amorinópolis (GO)";"Total";"Total";"9,56"
"5201108";"Anápolis (GO)";"Total";"Total";"59,11"
"5201207";"Anhanguera (GO)";"Total";"Total";"10,57"
"5201306";"Anicuns (GO)";"Total";"Total";"59,02"
"5201405";"Aparecida de Goiânia (GO)";"Total";"Total";"35,86"
"5201454";"Aparecida do Rio Doce (GO)";"Total";"Total";"67,11"
"5201504";"Aporé (GO)";"Total";"Total";"27,65"
"5201603";"Araçu (GO)";"Total";"Total";"6,77"
"5201702";"Aragarças (GO)";"Total";"Total";"3,93"
"5201801";"Aragoiânia (GO)";"Total";"Total";"2,12"
"5202155";"Araguapaz (GO)";"Total";"Total";"52,22"
"5202353";"Arenópolis (GO)";"Total";"Total";"30,00"
"5202502";"Aruanã (GO)";"Total";"Total";"29,58"
"5202601";"Aurilândia (GO)";"Total";"Total";"2,42"
"5202809";"Avelinópolis (GO)";"Total";"Total";"30,25"
"5203104";"Baliza (GO)";"Total";"Total";"17,49"
"5203203";"Barro Alto (GO)";"Total";"Total";"6,68"
"5203302";"Bela Vista de Goiás (GO)";"Total";"Total";"38,48"
"5203401";"Bom Jardim de Goiás (GO)";"Total";"Total";"1,70"
"5203500";"Bom Jesus de Goiás (GO)";"Total";"Total";"32,26"
"5203559";"Bonfinópolis (GO)";"Total";"Total";"7,62"
"5203575";"Bonópolis (GO)";"Total";"Total";"39,73"
"5203609";"Brazabrantes (GO)";"Total";"Total";"3,88"
"5203807";"Britânia (GO)";"Total";"Total";"27,22"
"5203906";"Buriti Alegre (GO)";"Total";"Total";"29,22"
"5203939";"Buriti de Goiás (GO)";"Total";"Total";"2,02"
"5203962";"Buritinópolis (GO)";"Total";"Total";"13,83"
"5204003";"Cabeceiras (GO)";"Total";"Total";"21,49"
"5204102";"Cachoeira Alta (GO)";"Total";"Total";"74,42"
"5204201";"Cachoeira de Goiás (GO)";"Total";"Total";"15,18"
"5204250";"Cachoeira Dourada (GO)";"Total";"Total";"43,49"
"5204300";"Caçu (GO)";"Total";"Total";"59,87"
"5204409";"Caiapônia (GO)";"Total";"Total";"50,53"
"5204508";"Caldas Novas (GO)";"Total";"Total";"62,54"
"5204557";"Caldazinha (GO)";"Total";"Total";"45,96"
"5204607";"Campestre de Goiás (GO)";"Total";"Total";"1,78"
"5204656";"Campinaçu (GO)";"Total";"Total";"7,70"
"5204706";"Campinorte (GO)";"Total";"Total";"31,50"
"5204805";"Campo Alegre de Goiás (GO)";"Total";"Total";"23,73"
"5204854";"Campo Limpo de Goiás (GO)";"Total";"Total";"19,37"
"5204904";"Campos Belos (GO)";"Total";"Total";"51,85"
"5204953";"Campos Verdes (GO)";"Total";"Total";"8,41"
"5205000";"Carmo do Rio Verde (GO)";"Total";"Total";"25,11"
"5205059";"Castelândia (GO)";"Total";"Total";"31,92"
"5205109";"Catalão (GO)";"Total";"Total";"53,89"
"5205208";"Caturaí (GO)";"Total";"Total";"37,28"
"5205307";"Cavalcante (GO)";"Total";"Total";"15,32"
"5205406";"Ceres (GO)";"Total";"Total";"37,74"
"5205455";"Cezarina (GO)";"Total";"Total";"5,24"
"5205471";"Chapadão do Céu (GO)";"Total";"Total";"67,32"
"5205497";"Cidade Ocidental (GO)";"Total";"Total";"55,23"
"5205513";"Cocalzinho de Goiás (GO)";"Total";"Total";"18,49"
"5205521";"Colinas do Sul (GO)";"Total";"Total";"6,26"
"5205703";"Córrego do Ouro (GO)";"Total";"Total";"15,55"
"5205802";"Corumbá de Goiás (GO)";"Total";"Total";"25,94"
"5205901";"Corumbaíba (GO)";"Total";"Total";"34,67"
"5206206";"Cristalina (GO)";"Total";"Total";"41,25"
"5206305";"Cristianópolis (GO)";"Total";"Total";"3,84"
"5206404";"Crixás (GO)";"Total";"Total";"13,45"
"5206503";"Cromínia (GO)";"Total";"Total";"49,88"
"5206602";"Cumari (GO)";"Total";"Total";"52,95"
"5206701";"Damianópolis (GO)";"Total";"Total";"11,30"
"5206800";"Damolândia (GO)";"Total";"Total";"21,94"
"5206909";"Davinópolis (GO)";"Total";"Total";"2,35"
"5207105";"Diorama (GO)";"Total";"Total";"30,37"
"5207253";"Doverlândia (GO)";"Total";"Total";"5,25"
"5207352";"Edealina (GO)";"Total";"Total";"6,31"
"5207402";"Edéia (GO)";"Total";"Total";"17,97"
"5207501";"Estrela do Norte (GO)";"Total";"Total";"25,74"
"5207535";"Faina (GO)";"Total";"Total";"9,86"
"5207600";"Fazenda Nova (GO)";"Total";"Total";"34,73"
"5207808";"Firminópolis (GO)";"Total";"Total";"19,57"
"5207907";"Flores de Goiás (GO)";"Total";"Total";"20,02"
"5208004";"Formosa (GO)";"Total";"Total";"43,44"
"5208103";"Formoso (GO)";"Total";"Total";"25,48"
"5208152";"Gameleira de Goiás (GO)";"Total";"Total";"1,89"
"5208301";"Divinópolis de Goiás (GO)";"Total";"Total";"3,48"
"5208400";"Goianápolis (GO)";"Total";"Total";"14,55"
"5208509";"Goiandira (GO)";"Total";"Total";"18,87"
"5208608";"Goianésia (GO)";"Total";"Total";"55,40"
"5208707";"Goiânia (GO)";"Total";"Total";"75,14"
"5208806";"Goianira (GO)";"Total";"Total";"39,19"
"5208905";"Goiás (GO)";"Total";"Total";"49,07"
"5209101";"Goiatuba (GO)";"Total";"Total";"28,86"
"5209150";"Gouvelândia (GO)";"Total";"Total";"0,94"
"5209200";"Guapó (GO)";"Total";"Total";"72,39"
"5209291";"Guaraíta (GO)";"Total";"Total";"2,23"
"5209408";"Guarani de Goiás (GO)";"Total";"Total";"0,88"
"5209457";"Guarinos (GO)";"Total";"Total";"0,87"
"5209606";"Heitoraí (GO)";"Total";"Total";"40,18"
"5209705";"Hidrolândia (GO)";"Total";"Total";"14,29"
"5209804";"Hidrolina (GO)";"Total";"Total";"1,95"
"5209903";"Iaciara (GO)";"Total";"Total";"11,49"
"5209937";"Inaciolândia (GO)";"Total";"Total";"3,72"
"5209952";"Indiara (GO)";"Total";"Total";"7,88"
"5210000";"Inhumas (GO)";"Total";"Total";"35,22"
"5210109";"Ipameri (GO)";"Total";"Total";"61,49"
"5210158";"Ipiranga de Goiás (GO)";"Total";"Total";"0,39"
"5210208";"Iporá (GO)";"Total";"Total";"24,72"
"5210307";"Israelândia (GO)";"Total";"Total";"5,13"
"5210406";"Itaberaí (GO)";"Total";"Total";"26,92"
"5210562";"Itaguari (GO)";"Total";"Total";"33,57"
"5210604";"Itaguaru (GO)";"Total";"Total";"17,43"
"5210802";"Itajá (GO)";"Total";"Total";"85,33"
"5210901";"Itapaci (GO)";"Total";"Total";"14,91"
"5211008";"Itapirapuã (GO)";"Total";"Total";"22,37"
"5211206";"Itapuranga (GO)";"Total";"Total";"72,09"
"5211305";"Itarumã (GO)";"Total";"Total";"65,39"
"5211404";"Itauçu (GO)";"Total";"Total";"65,17"
"5211503";"Itumbiara (GO)";"Total";"Total";"77,97"
"5211602";"Ivolândia (GO)";"Total";"Total";"4,97"
"5211701";"Jandaia (GO)";"Total";"Total";"16,51"
"5211800";"Jaraguá (GO)";"Total";"Total";"15,82"
"5211909";"Jataí (GO)";"Total";"Total";"70,20"
"5212006";"Jaupaci (GO)";"Total";"Total";"21,05"
"5212055";"Jesúpolis (GO)";"Total";"Total";"4,72"
"5212105";"Joviânia (GO)";"Total";"Total";"65,78"
"5212204";"Jussara (GO)";"Total";"Total";"63,60"
"5212253";"Lagoa Santa (GO)";"Total";"Total";"25,46"
"5212303";"Leopoldo de Bulhões (GO)";"Total";"Total";"24,76"
"5212501";"Luziânia (GO)";"Total";"Total";"26,81"
"5212600";"Mairipotaba (GO)";"Total";"Total";"3,42"
"5212709";"Mambaí (GO)";"Total";"Total";"14,61"
"5212808";"Mara Rosa (GO)";"Total";"Total";"42,97"
"5212907";"Marzagão (GO)";"Total";"Total";"1,69"
"5212956";"Matrinchã (GO)";"Total";"Total";"13,36"
"5213004";"Maurilândia (GO)";"Total";"Total";"8,86"
"5213053";"Mimoso de Goiás (GO)";"Total";"Total";"18,45"
"5213087";"Minaçu (GO)";"Total";"Total";"55,09"
"5213103";"Mineiros (GO)";"Total";"Total";"85,14"
"5213400";"Moiporá (GO)";"Total";"Total";"9,28"
"5213509";"Monte Alegre de Goiás (GO)";"Total";"Total";"8,41"
"5213707";"Montes Claros de Goiás (GO)";"Total";"Total";"9,96"
"5213756";"Montividiu (GO)";"Total";"Total";"9,65"
"5213772";"Montividiu do Norte (GO)";"Total";"Total";"44,67"
"5213806";"Morrinhos (GO)";"Total";"Total";"63,03"
"5213855";"Morro Agudo de Goiás (GO)";"Total";"Total";"0,97"
"5213905";"Mossâmedes (GO)";"Total";"Total";"9,79"
