"Tabela 3218 - Domicílios particulares permanentes, por forma de abastecimento de água, segundo a existência de banheiro ou sanitário e esgotamento sanitário, o destino do lixo e a existência de energia elétrica"
"Variável - Domicílios particulares permanentes - percentual do total geral"
"Cód.";"Município";"Destino do lixo";"Existência de energia elétrica";"Ano x Forma de abastecimento de água x Existência de banheiro ou sanitário e esgotamento sanitário"
"Cód.";"Município";"Destino do lixo";"Existência de energia elétrica";"2010"
"Cód.";"Município";"Destino do lixo";"Existência de energia elétrica";"Total"
"Cód.";"Município";"Destino do lixo";"Existência de energia elétrica";"Total"
"1707702";"Filadélfia (TO)";"Coletado";"Total";"53,16"
"1708205";"Formoso do Araguaia (TO)";"Coletado";"Total";"70,23"
"1708254";"Tabocão (TO)";"Coletado";"Total";"87,65"
"1708304";"Goianorte (TO)";"Coletado";"Total";"52,69"
"1709005";"Goiatins (TO)";"Coletado";"Total";"37,49"
"1709302";"Guaraí (TO)";"Coletado";"Total";"89,40"
"1709500";"Gurupi (TO)";"Coletado";"Total";"95,76"
"1709807";"Ipueiras (TO)";"Coletado";"Total";"68,53"
"1710508";"Itacajá (TO)";"Coletado";"Total";"65,43"
"1710706";"Itaguatins (TO)";"Coletado";"Total";"49,20"
"1710904";"Itapiratins (TO)";"Coletado";"Total";"52,51"
"1711100";"Itaporã do Tocantins (TO)";"Coletado";"Total";"61,93"
"1711506";"Jaú do Tocantins (TO)";"Coletado";"Total";"49,52"
"1711803";"Juarina (TO)";"Coletado";"Total";"49,12"
"1711902";"Lagoa da Confusão (TO)";"Coletado";"Total";"68,52"
"1711951";"Lagoa do Tocantins (TO)";"Coletado";"Total";"65,96"
"1712009";"Lajeado (TO)";"Coletado";"Total";"78,90"
"1712157";"Lavandeira (TO)";"Coletado";"Total";"57,14"
"1712405";"Lizarda (TO)";"Coletado";"Total";"23,27"
"1712454";"Luzinópolis (TO)";"Coletado";"Total";"70,98"
"1712504";"Marianópolis do Tocantins (TO)";"Coletado";"Total";"51,61"
"1712702";"Mateiros (TO)";"Coletado";"Total";"62,05"
"1712801";"Maurilândia do Tocantins (TO)";"Coletado";"Total";"51,06"
"1713205";"Miracema do Tocantins (TO)";"Coletado";"Total";"84,61"
"1713304";"Miranorte (TO)";"Coletado";"Total";"86,81"
"1713601";"Monte do Carmo (TO)";"Coletado";"Total";"42,23"
"1713700";"Monte Santo do Tocantins (TO)";"Coletado";"Total";"51,17"
"1713809";"Palmeiras do Tocantins (TO)";"Coletado";"Total";"48,93"
"1713957";"Muricilândia (TO)";"Coletado";"Total";"55,77"
"1714203";"Natividade (TO)";"Coletado";"Total";"72,59"
"1714302";"Nazaré (TO)";"Coletado";"Total";"40,31"
"1714880";"Nova Olinda (TO)";"Coletado";"Total";"64,07"
"1715002";"Nova Rosalândia (TO)";"Coletado";"Total";"73,31"
"1715101";"Novo Acordo (TO)";"Coletado";"Total";"74,81"
"1715150";"Novo Alegre (TO)";"Coletado";"Total";"74,89"
"1715259";"Novo Jardim (TO)";"Coletado";"Total";"80,12"
"1715507";"Oliveira de Fátima (TO)";"Coletado";"Total";"73,04"
"1715705";"Palmeirante (TO)";"Coletado";"Total";"16,30"
"1715754";"Palmeirópolis (TO)";"Coletado";"Total";"76,42"
"1716109";"Paraíso do Tocantins (TO)";"Coletado";"Total";"94,74"
"1716208";"Paranã (TO)";"Coletado";"Total";"48,78"
"1716307";"Pau D'Arco (TO)";"Coletado";"Total";"52,37"
"1716505";"Pedro Afonso (TO)";"Coletado";"Total";"85,31"
"1716604";"Peixe (TO)";"Coletado";"Total";"50,71"
"1716653";"Pequizeiro (TO)";"Coletado";"Total";"48,15"
"1716703";"Colméia (TO)";"Coletado";"Total";"72,67"
"1717008";"Pindorama do Tocantins (TO)";"Coletado";"Total";"64,05"
"1717206";"Piraquê (TO)";"Coletado";"Total";"35,57"
"1717503";"Pium (TO)";"Coletado";"Total";"57,52"
"1717800";"Ponte Alta do Bom Jesus (TO)";"Coletado";"Total";"41,65"
"1717909";"Ponte Alta do Tocantins (TO)";"Coletado";"Total";"59,42"
"1718006";"Porto Alegre do Tocantins (TO)";"Coletado";"Total";"68,11"
"1718204";"Porto Nacional (TO)";"Coletado";"Total";"83,92"
"1718303";"Praia Norte (TO)";"Coletado";"Total";"37,87"
"1718402";"Presidente Kennedy (TO)";"Coletado";"Total";"82,62"
"1718451";"Pugmil (TO)";"Coletado";"Total";"82,06"
"1718501";"Recursolândia (TO)";"Coletado";"Total";"51,83"
"1718550";"Riachinho (TO)";"Coletado";"Total";"35,74"
"1718659";"Rio da Conceição (TO)";"Coletado";"Total";"91,39"
"1718709";"Rio dos Bois (TO)";"Coletado";"Total";"53,75"
"1718758";"Rio Sono (TO)";"Coletado";"Total";"38,93"
"1718808";"Sampaio (TO)";"Coletado";"Total";"66,50"
"1718840";"Sandolândia (TO)";"Coletado";"Total";"60,02"
"1718865";"Santa Fé do Araguaia (TO)";"Coletado";"Total";"71,84"
"1718881";"Santa Maria do Tocantins (TO)";"Coletado";"Total";"61,76"
"1718899";"Santa Rita do Tocantins (TO)";"Coletado";"Total";"39,49"
"1718907";"Santa Rosa do Tocantins (TO)";"Coletado";"Total";"45,33"
"1719004";"Santa Tereza do Tocantins (TO)";"Coletado";"Total";"64,30"
"1720002";"Santa Terezinha do Tocantins (TO)";"Coletado";"Total";"61,93"
"1720101";"São Bento do Tocantins (TO)";"Coletado";"Total";"50,51"
"1720150";"São Félix do Tocantins (TO)";"Coletado";"Total";"60,00"
"1720200";"São Miguel do Tocantins (TO)";"Coletado";"Total";"56,63"
"1720259";"São Salvador do Tocantins (TO)";"Coletado";"Total";"66,34"
"1720309";"São Sebastião do Tocantins (TO)";"Coletado";"Total";"54,12"
"1720499";"São Valério (TO)";"Coletado";"Total";"56,73"
"1720655";"Silvanópolis (TO)";"Coletado";"Total";"70,08"
"1720804";"Sítio Novo do Tocantins (TO)";"Coletado";"Total";"41,47"
"1720853";"Sucupira (TO)";"Coletado";"Total";"57,71"
"1720903";"Taguatinga (TO)";"Coletado";"Total";"62,79"
"1720937";"Taipas do Tocantins (TO)";"Coletado";"Total";"71,64"
"1720978";"Talismã (TO)";"Coletado";"Total";"47,00"
"1721000";"Palmas (TO)";"Coletado";"Total";"96,99"
"1721109";"Tocantínia (TO)";"Coletado";"Total";"48,65"
"1721208";"Tocantinópolis (TO)";"Coletado";"Total";"80,60"
"1721257";"Tupirama (TO)";"Coletado";"Total";"58,79"
"1721307";"Tupiratins (TO)";"Coletado";"Total";"50,15"
"1722081";"Wanderlândia (TO)";"Coletado";"Total";"58,57"
"1722107";"Xambioá (TO)";"Coletado";"Total";"82,74"
"2100055";"Açailândia (MA)";"Coletado";"Total";"84,23"
"2100105";"Afonso Cunha (MA)";"Coletado";"Total";"36,07"
"2100154";"Água Doce do Maranhão (MA)";"Coletado";"Total";"15,62"
"2100204";"Alcântara (MA)";"Coletado";"Total";"22,23"
"2100303";"Aldeias Altas (MA)";"Coletado";"Total";"29,55"
"2100402";"Altamira do Maranhão (MA)";"Coletado";"Total";"24,48"
"2100436";"Alto Alegre do Maranhão (MA)";"Coletado";"Total";"49,03"
"2100477";"Alto Alegre do Pindaré (MA)";"Coletado";"Total";"32,07"
"2100501";"Alto Parnaíba (MA)";"Coletado";"Total";"47,53"
"2100550";"Amapá do Maranhão (MA)";"Coletado";"Total";"27,88"
"2100600";"Amarante do Maranhão (MA)";"Coletado";"Total";"44,44"
"2100709";"Anajatuba (MA)";"Coletado";"Total";"20,20"
"2100808";"Anapurus (MA)";"Coletado";"Total";"19,78"
"2100832";"Apicum-Açu (MA)";"Coletado";"Total";"5,66"
"2100873";"Araguanã (MA)";"Coletado";"Total";"37,70"
"2100907";"Araioses (MA)";"Coletado";"Total";"24,68"
"2100956";"Arame (MA)";"Coletado";"Total";"37,83"
"2101004";"Arari (MA)";"Coletado";"Total";"49,50"
"2101103";"Axixá (MA)";"Coletado";"Total";"10,88"
"2101202";"Bacabal (MA)";"Coletado";"Total";"71,18"
"2101251";"Bacabeira (MA)";"Coletado";"Total";"51,96"
"2101301";"Bacuri (MA)";"Coletado";"Total";"12,87"
"2101350";"Bacurituba (MA)";"Coletado";"Total";"0,43"
"2101400";"Balsas (MA)";"Coletado";"Total";"82,97"
"2101509";"Barão de Grajaú (MA)";"Coletado";"Total";"47,31"
"2101608";"Barra do Corda (MA)";"Coletado";"Total";"51,07"
"2101707";"Barreirinhas (MA)";"Coletado";"Total";"35,93"
"2101731";"Belágua (MA)";"Coletado";"Total";"0,40"
"2101772";"Bela Vista do Maranhão (MA)";"Coletado";"Total";"28,84"
"2101806";"Benedito Leite (MA)";"Coletado";"Total";"27,06"
"2101905";"Bequimão (MA)";"Coletado";"Total";"7,04"
"2101939";"Bernardo do Mearim (MA)";"Coletado";"Total";"49,60"
"2101970";"Boa Vista do Gurupi (MA)";"Coletado";"Total";"59,33"
"2102002";"Bom Jardim (MA)";"Coletado";"Total";"33,28"
"2102036";"Bom Jesus das Selvas (MA)";"Coletado";"Total";"47,71"
"2102077";"Bom Lugar (MA)";"Coletado";"Total";"15,80"
"2102101";"Brejo (MA)";"Coletado";"Total";"17,34"
"2102150";"Brejo de Areia (MA)";"Coletado";"Total";"8,56"
"2102200";"Buriti (MA)";"Coletado";"Total";"15,13"
"2102309";"Buriti Bravo (MA)";"Coletado";"Total";"27,89"
"2102325";"Buriticupu (MA)";"Coletado";"Total";"52,75"
"2102358";"Buritirana (MA)";"Coletado";"Total";"32,85"
"2102374";"Cachoeira Grande (MA)";"Coletado";"Total";"22,26"
"2102408";"Cajapió (MA)";"Coletado";"Total";"5,14"
"2102507";"Cajari (MA)";"Coletado";"Total";"16,25"
"2102556";"Campestre do Maranhão (MA)";"Coletado";"Total";"74,47"
"2102606";"Cândido Mendes (MA)";"Coletado";"Total";"29,31"
"2102705";"Cantanhede (MA)";"Coletado";"Total";"34,12"
"2102754";"Capinzal do Norte (MA)";"Coletado";"Total";"23,19"
"2102804";"Carolina (MA)";"Coletado";"Total";"64,08"
"2102903";"Carutapera (MA)";"Coletado";"Total";"53,72"
"2103000";"Caxias (MA)";"Coletado";"Total";"60,97"
"2103109";"Cedral (MA)";"Coletado";"Total";"20,41"
"2103125";"Central do Maranhão (MA)";"Coletado";"Total";"14,91"
"2103158";"Centro do Guilherme (MA)";"Coletado";"Total";"32,66"
"2103174";"Centro Novo do Maranhão (MA)";"Coletado";"Total";"22,23"
"2103208";"Chapadinha (MA)";"Coletado";"Total";"50,80"
"2103257";"Cidelândia (MA)";"Coletado";"Total";"41,02"
"2103307";"Codó (MA)";"Coletado";"Total";"62,93"
"2103406";"Coelho Neto (MA)";"Coletado";"Total";"52,57"
"2103505";"Colinas (MA)";"Coletado";"Total";"39,59"
"2103554";"Conceição do Lago-Açu (MA)";"Coletado";"Total";"30,85"
"2103604";"Coroatá (MA)";"Coletado";"Total";"51,74"
"2103703";"Cururupu (MA)";"Coletado";"Total";"33,74"
"2103752";"Davinópolis (MA)";"Coletado";"Total";"35,80"
"2103802";"Dom Pedro (MA)";"Coletado";"Total";"63,65"
"2103901";"Duque Bacelar (MA)";"Coletado";"Total";"27,37"
"2104008";"Esperantinópolis (MA)";"Coletado";"Total";"52,25"
"2104057";"Estreito (MA)";"Coletado";"Total";"74,06"
"2104073";"Feira Nova do Maranhão (MA)";"Coletado";"Total";"32,36"
"2104081";"Fernando Falcão (MA)";"Coletado";"Total";"6,22"
"2104099";"Formosa da Serra Negra (MA)";"Coletado";"Total";"25,23"
"2104107";"Fortaleza dos Nogueiras (MA)";"Coletado";"Total";"55,40"
"2104206";"Fortuna (MA)";"Coletado";"Total";"41,80"
"2104305";"Godofredo Viana (MA)";"Coletado";"Total";"16,43"
"2104404";"Gonçalves Dias (MA)";"Coletado";"Total";"40,32"
"2104503";"Governador Archer (MA)";"Coletado";"Total";"57,35"
"2104552";"Governador Edison Lobão (MA)";"Coletado";"Total";"66,90"
"2104602";"Governador Eugênio Barros (MA)";"Coletado";"Total";"35,33"
"2104628";"Governador Luiz Rocha (MA)";"Coletado";"Total";"18,97"
"2104651";"Governador Newton Bello (MA)";"Coletado";"Total";"28,06"
"2104677";"Governador Nunes Freire (MA)";"Coletado";"Total";"54,67"
"2104701";"Graça Aranha (MA)";"Coletado";"Total";"31,27"
"2104800";"Grajaú (MA)";"Coletado";"Total";"57,89"
"2104909";"Guimarães (MA)";"Coletado";"Total";"16,39"
"2105005";"Humberto de Campos (MA)";"Coletado";"Total";"18,59"
"2105104";"Icatu (MA)";"Coletado";"Total";"15,36"
"2105153";"Igarapé do Meio (MA)";"Coletado";"Total";"11,50"
"2105203";"Igarapé Grande (MA)";"Coletado";"Total";"60,25"
"2105302";"Imperatriz (MA)";"Coletado";"Total";"91,93"
"2105351";"Itaipava do Grajaú (MA)";"Coletado";"Total";"21,13"
"2105401";"Itapecuru Mirim (MA)";"Coletado";"Total";"51,07"
"2105427";"Itinga do Maranhão (MA)";"Coletado";"Total";"75,38"
"2105450";"Jatobá (MA)";"Coletado";"Total";"4,58"
"2105476";"Jenipapo dos Vieiras (MA)";"Coletado";"Total";"13,55"
"2105500";"João Lisboa (MA)";"Coletado";"Total";"49,82"
"2105609";"Joselândia (MA)";"Coletado";"Total";"23,10"
"2105658";"Junco do Maranhão (MA)";"Coletado";"Total";"30,32"
"2105708";"Lago da Pedra (MA)";"Coletado";"Total";"65,63"
"2105807";"Lago do Junco (MA)";"Coletado";"Total";"38,30"
"2105906";"Lago Verde (MA)";"Coletado";"Total";"17,81"
"2105922";"Lagoa do Mato (MA)";"Coletado";"Total";"32,53"
"2105948";"Lago dos Rodrigues (MA)";"Coletado";"Total";"67,05"
"2105963";"Lagoa Grande do Maranhão (MA)";"Coletado";"Total";"45,88"
"2105989";"Lajeado Novo (MA)";"Coletado";"Total";"57,13"
"2106003";"Lima Campos (MA)";"Coletado";"Total";"55,80"
"2106102";"Loreto (MA)";"Coletado";"Total";"58,46"
"2106201";"Luís Domingues (MA)";"Coletado";"Total";"-"
"2106300";"Magalhães de Almeida (MA)";"Coletado";"Total";"32,79"
"2106326";"Maracaçumé (MA)";"Coletado";"Total";"52,36"
"2106359";"Marajá do Sena (MA)";"Coletado";"Total";"12,11"
"2106375";"Maranhãozinho (MA)";"Coletado";"Total";"45,49"
"2106409";"Mata Roma (MA)";"Coletado";"Total";"16,91"
"2106508";"Matinha (MA)";"Coletado";"Total";"28,35"
"2106607";"Matões (MA)";"Coletado";"Total";"18,35"
"2106631";"Matões do Norte (MA)";"Coletado";"Total";"27,68"
"2106672";"Milagres do Maranhão (MA)";"Coletado";"Total";"7,89"
"2106706";"Mirador (MA)";"Coletado";"Total";"26,89"
"2106755";"Miranda do Norte (MA)";"Coletado";"Total";"66,28"
"2106805";"Mirinzal (MA)";"Coletado";"Total";"30,37"
"2106904";"Monção (MA)";"Coletado";"Total";"7,61"
"2107001";"Montes Altos (MA)";"Coletado";"Total";"44,01"
"2107100";"Morros (MA)";"Coletado";"Total";"30,01"
"2107209";"Nina Rodrigues (MA)";"Coletado";"Total";"19,65"
"2107258";"Nova Colinas (MA)";"Coletado";"Total";"42,34"
"2107308";"Nova Iorque (MA)";"Coletado";"Total";"55,18"
"2107357";"Nova Olinda do Maranhão (MA)";"Coletado";"Total";"56,40"
"2107407";"Olho d'Água das Cunhãs (MA)";"Coletado";"Total";"45,59"
"2107456";"Olinda Nova do Maranhão (MA)";"Coletado";"Total";"24,33"
"2107506";"Paço do Lumiar (MA)";"Coletado";"Total";"61,53"
"2107605";"Palmeirândia (MA)";"Coletado";"Total";"6,19"
"2107704";"Paraibano (MA)";"Coletado";"Total";"67,81"
"2107803";"Parnarama (MA)";"Coletado";"Total";"26,77"
"2107902";"Passagem Franca (MA)";"Coletado";"Total";"42,64"
"2108009";"Pastos Bons (MA)";"Coletado";"Total";"49,00"
"2108058";"Paulino Neves (MA)";"Coletado";"Total";"22,97"
"2108108";"Paulo Ramos (MA)";"Coletado";"Total";"49,66"
"2108207";"Pedreiras (MA)";"Coletado";"Total";"80,46"
"2108256";"Pedro do Rosário (MA)";"Coletado";"Total";"15,50"
"2108306";"Penalva (MA)";"Coletado";"Total";"30,57"
"2108405";"Peri Mirim (MA)";"Coletado";"Total";"16,70"
"2108454";"Peritoró (MA)";"Coletado";"Total";"30,60"
"2108504";"Pindaré-Mirim (MA)";"Coletado";"Total";"53,75"
"2108603";"Pinheiro (MA)";"Coletado";"Total";"53,53"
"2108702";"Pio XII (MA)";"Coletado";"Total";"47,75"
"2108801";"Pirapemas (MA)";"Coletado";"Total";"33,09"
"2108900";"Poção de Pedras (MA)";"Coletado";"Total";"41,36"
"2109007";"Porto Franco (MA)";"Coletado";"Total";"75,71"
"2109056";"Porto Rico do Maranhão (MA)";"Coletado";"Total";"31,92"
"2109106";"Presidente Dutra (MA)";"Coletado";"Total";"62,83"
"2109205";"Presidente Juscelino (MA)";"Coletado";"Total";"17,44"
"2109239";"Presidente Médici (MA)";"Coletado";"Total";"59,61"
"2109270";"Presidente Sarney (MA)";"Coletado";"Total";"11,90"
"2109304";"Presidente Vargas (MA)";"Coletado";"Total";"21,47"
"2109403";"Primeira Cruz (MA)";"Coletado";"Total";"12,71"
"2109452";"Raposa (MA)";"Coletado";"Total";"50,64"
"2109502";"Riachão (MA)";"Coletado";"Total";"54,16"
"2109551";"Ribamar Fiquene (MA)";"Coletado";"Total";"46,84"
"2109601";"Rosário (MA)";"Coletado";"Total";"56,84"
"2109700";"Sambaíba (MA)";"Coletado";"Total";"23,67"
"2109759";"Santa Filomena do Maranhão (MA)";"Coletado";"Total";"25,57"
"2109809";"Santa Helena (MA)";"Coletado";"Total";"49,99"
"2109908";"Santa Inês (MA)";"Coletado";"Total";"86,56"
"2110005";"Santa Luzia (MA)";"Coletado";"Total";"32,14"
"2110039";"Santa Luzia do Paruá (MA)";"Coletado";"Total";"54,66"
"2110104";"Santa Quitéria do Maranhão (MA)";"Coletado";"Total";"27,64"
"2110203";"Santa Rita (MA)";"Coletado";"Total";"31,30"
"2110237";"Santana do Maranhão (MA)";"Coletado";"Total";"12,13"
"2110278";"Santo Amaro do Maranhão (MA)";"Coletado";"Total";"13,32"
"2110302";"Santo Antônio dos Lopes (MA)";"Coletado";"Total";"39,60"
"2110401";"São Benedito do Rio Preto (MA)";"Coletado";"Total";"2,53"
"2110500";"São Bento (MA)";"Coletado";"Total";"38,32"
"2110609";"São Bernardo (MA)";"Coletado";"Total";"29,71"
"2110658";"São Domingos do Azeitão (MA)";"Coletado";"Total";"49,67"
"2110708";"São Domingos do Maranhão (MA)";"Coletado";"Total";"47,61"
"2110807";"São Félix de Balsas (MA)";"Coletado";"Total";"14,60"
"2110856";"São Francisco do Brejão (MA)";"Coletado";"Total";"55,21"
"2110906";"São Francisco do Maranhão (MA)";"Coletado";"Total";"24,34"
"2111003";"São João Batista (MA)";"Coletado";"Total";"11,61"
"2111029";"São João do Carú (MA)";"Coletado";"Total";"37,75"
"2111052";"São João do Paraíso (MA)";"Coletado";"Total";"39,74"
"2111078";"São João do Soter (MA)";"Coletado";"Total";"12,30"
"2111102";"São João dos Patos (MA)";"Coletado";"Total";"63,11"
"2111201";"São José de Ribamar (MA)";"Coletado";"Total";"81,04"
"2111250";"São José dos Basílios (MA)";"Coletado";"Total";"25,27"
"2111300";"São Luís (MA)";"Coletado";"Total";"91,16"
"2111409";"São Luís Gonzaga do Maranhão (MA)";"Coletado";"Total";"30,51"
"2111508";"São Mateus do Maranhão (MA)";"Coletado";"Total";"60,38"
"2111532";"São Pedro da Água Branca (MA)";"Coletado";"Total";"67,40"
"2111573";"São Pedro dos Crentes (MA)";"Coletado";"Total";"54,21"
"2111607";"São Raimundo das Mangabeiras (MA)";"Coletado";"Total";"69,29"
"2111631";"São Raimundo do Doca Bezerra (MA)";"Coletado";"Total";"56,30"
"2111672";"São Roberto (MA)";"Coletado";"Total";"46,81"
"2111706";"São Vicente Ferrer (MA)";"Coletado";"Total";"10,32"
"2111722";"Satubinha (MA)";"Coletado";"Total";"14,70"
"2111748";"Senador Alexandre Costa (MA)";"Coletado";"Total";"26,58"
"2111763";"Senador La Rocque (MA)";"Coletado";"Total";"49,07"
"2111789";"Serrano do Maranhão (MA)";"Coletado";"Total";"0,55"
"2111805";"Sítio Novo (MA)";"Coletado";"Total";"30,15"
"2111904";"Sucupira do Norte (MA)";"Coletado";"Total";"19,59"
"2111953";"Sucupira do Riachão (MA)";"Coletado";"Total";"0,08"
"2112001";"Tasso Fragoso (MA)";"Coletado";"Total";"59,56"
"2112100";"Timbiras (MA)";"Coletado";"Total";"35,71"
"2112209";"Timon (MA)";"Coletado";"Total";"68,38"
"2112233";"Trizidela do Vale (MA)";"Coletado";"Total";"81,52"
"2112274";"Tufilândia (MA)";"Coletado";"Total";"15,95"
"2112308";"Tuntum (MA)";"Coletado";"Total";"42,50"
"2112407";"Turiaçu (MA)";"Coletado";"Total";"20,29"
"2112456";"Turilândia (MA)";"Coletado";"Total";"37,46"
"2112506";"Tutóia (MA)";"Coletado";"Total";"25,94"
"2112605";"Urbano Santos (MA)";"Coletado";"Total";"19,19"
"2112704";"Vargem Grande (MA)";"Coletado";"Total";"28,06"
"2112803";"Viana (MA)";"Coletado";"Total";"44,00"
"2112852";"Vila Nova dos Martírios (MA)";"Coletado";"Total";"67,76"
"2112902";"Vitória do Mearim (MA)";"Coletado";"Total";"54,11"
"2113009";"Vitorino Freire (MA)";"Coletado";"Total";"42,78"
"2114007";"Zé Doca (MA)";"Coletado";"Total";"58,61"
"2200053";"Acauã (PI)";"Coletado";"Total";"20,09"
"2200103";"Agricolândia (PI)";"Coletado";"Total";"42,40"
"2200202";"Água Branca (PI)";"Coletado";"Total";"87,63"
"2200251";"Alagoinha do Piauí (PI)";"Coletado";"Total";"48,92"
"2200277";"Alegrete do Piauí (PI)";"Coletado";"Total";"64,18"
"2200301";"Alto Longá (PI)";"Coletado";"Total";"42,58"
"2200400";"Altos (PI)";"Coletado";"Total";"44,72"
"2200459";"Alvorada do Gurguéia (PI)";"Coletado";"Total";"27,30"
"2200509";"Amarante (PI)";"Coletado";"Total";"41,33"
"2200608";"Angical do Piauí (PI)";"Coletado";"Total";"60,65"
"2200707";"Anísio de Abreu (PI)";"Coletado";"Total";"38,67"
"2200806";"Antônio Almeida (PI)";"Coletado";"Total";"67,13"
"2200905";"Aroazes (PI)";"Coletado";"Total";"50,19"
"2200954";"Aroeiras do Itaim (PI)";"Coletado";"Total";"10,76"
"2201002";"Arraial (PI)";"Coletado";"Total";"53,12"
"2201051";"Assunção do Piauí (PI)";"Coletado";"Total";"31,14"
"2201101";"Avelino Lopes (PI)";"Coletado";"Total";"58,05"
"2201150";"Baixa Grande do Ribeiro (PI)";"Coletado";"Total";"58,06"
"2201176";"Barra D'Alcântara (PI)";"Coletado";"Total";"53,44"
"2201200";"Barras (PI)";"Coletado";"Total";"40,87"
"2201309";"Barreiras do Piauí (PI)";"Coletado";"Total";"30,03"
"2201408";"Barro Duro (PI)";"Coletado";"Total";"59,75"
"2201507";"Batalha (PI)";"Coletado";"Total";"34,91"
"2201556";"Bela Vista do Piauí (PI)";"Coletado";"Total";"41,13"
"2201572";"Belém do Piauí (PI)";"Coletado";"Total";"46,41"
"2201606";"Beneditinos (PI)";"Coletado";"Total";"55,56"
"2201705";"Bertolínia (PI)";"Coletado";"Total";"22,84"
"2201739";"Betânia do Piauí (PI)";"Coletado";"Total";"27,93"
"2201770";"Boa Hora (PI)";"Coletado";"Total";"7,17"
"2201804";"Bocaina (PI)";"Coletado";"Total";"39,05"
"2201903";"Bom Jesus (PI)";"Coletado";"Total";"70,67"
"2201919";"Bom Princípio do Piauí (PI)";"Coletado";"Total";"33,23"
"2201929";"Bonfim do Piauí (PI)";"Coletado";"Total";"26,81"
"2201945";"Boqueirão do Piauí (PI)";"Coletado";"Total";"28,16"
"2201960";"Brasileira (PI)";"Coletado";"Total";"41,30"
"2201988";"Brejo do Piauí (PI)";"Coletado";"Total";"37,76"
"2202000";"Buriti dos Lopes (PI)";"Coletado";"Total";"39,92"
"2202026";"Buriti dos Montes (PI)";"Coletado";"Total";"28,70"
"2202059";"Cabeceiras do Piauí (PI)";"Coletado";"Total";"16,39"
"2202075";"Cajazeiras do Piauí (PI)";"Coletado";"Total";"33,44"
"2202083";"Cajueiro da Praia (PI)";"Coletado";"Total";"45,57"
"2202091";"Caldeirão Grande do Piauí (PI)";"Coletado";"Total";"31,54"
"2202109";"Campinas do Piauí (PI)";"Coletado";"Total";"34,67"
"2202117";"Campo Alegre do Fidalgo (PI)";"Coletado";"Total";"26,23"
"2202133";"Campo Grande do Piauí (PI)";"Coletado";"Total";"39,43"
"2202174";"Campo Largo do Piauí (PI)";"Coletado";"Total";"15,02"
"2202208";"Campo Maior (PI)";"Coletado";"Total";"71,78"
"2202251";"Canavieira (PI)";"Coletado";"Total";"22,50"
"2202307";"Canto do Buriti (PI)";"Coletado";"Total";"53,64"
"2202406";"Capitão de Campos (PI)";"Coletado";"Total";"32,20"
"2202455";"Capitão Gervásio Oliveira (PI)";"Coletado";"Total";"30,77"
"2202505";"Caracol (PI)";"Coletado";"Total";"30,03"
"2202539";"Caraúbas do Piauí (PI)";"Coletado";"Total";"24,91"
"2202554";"Caridade do Piauí (PI)";"Coletado";"Total";"33,53"
"2202604";"Castelo do Piauí (PI)";"Coletado";"Total";"60,48"
"2202653";"Caxingó (PI)";"Coletado";"Total";"22,97"
"2202703";"Cocal (PI)";"Coletado";"Total";"39,02"
"2202711";"Cocal de Telha (PI)";"Coletado";"Total";"45,93"
"2202729";"Cocal dos Alves (PI)";"Coletado";"Total";"12,28"
"2202737";"Coivaras (PI)";"Coletado";"Total";"23,25"
"2202752";"Colônia do Gurguéia (PI)";"Coletado";"Total";"43,06"
"2202778";"Colônia do Piauí (PI)";"Coletado";"Total";"32,60"
"2202802";"Conceição do Canindé (PI)";"Coletado";"Total";"51,17"
"2202851";"Coronel José Dias (PI)";"Coletado";"Total";"37,31"
"2202901";"Corrente (PI)";"Coletado";"Total";"60,57"
"2203008";"Cristalândia do Piauí (PI)";"Coletado";"Total";"37,36"
"2203107";"Cristino Castro (PI)";"Coletado";"Total";"57,79"
"2203206";"Curimatá (PI)";"Coletado";"Total";"55,65"
"2203230";"Currais (PI)";"Coletado";"Total";"17,24"
"2203255";"Curralinhos (PI)";"Coletado";"Total";"17,33"
"2203271";"Curral Novo do Piauí (PI)";"Coletado";"Total";"36,79"
"2203305";"Demerval Lobão (PI)";"Coletado";"Total";"60,49"
"2203354";"Dirceu Arcoverde (PI)";"Coletado";"Total";"26,21"
"2203404";"Dom Expedito Lopes (PI)";"Coletado";"Total";"83,35"
"2203420";"Domingos Mourão (PI)";"Coletado";"Total";"33,73"
"2203453";"Dom Inocêncio (PI)";"Coletado";"Total";"22,10"
"2203503";"Elesbão Veloso (PI)";"Coletado";"Total";"67,00"
"2203602";"Eliseu Martins (PI)";"Coletado";"Total";"71,67"
"2203701";"Esperantina (PI)";"Coletado";"Total";"53,70"
"2203750";"Fartura do Piauí (PI)";"Coletado";"Total";"18,33"
"2203800";"Flores do Piauí (PI)";"Coletado";"Total";"58,23"
"2203859";"Floresta do Piauí (PI)";"Coletado";"Total";"37,47"
"2203909";"Floriano (PI)";"Coletado";"Total";"81,30"
"2204006";"Francinópolis (PI)";"Coletado";"Total";"67,62"
"2204105";"Francisco Ayres (PI)";"Coletado";"Total";"48,60"
"2204154";"Francisco Macedo (PI)";"Coletado";"Total";"40,84"
"2204204";"Francisco Santos (PI)";"Coletado";"Total";"51,91"
"2204303";"Fronteiras (PI)";"Coletado";"Total";"58,48"
"2204352";"Geminiano (PI)";"Coletado";"Total";"41,37"
